accident,where,,time,whether,state,
負傷,神戸市須磨区,0918,11,晴,乾燥,20180918
負傷,神戸市須磨区,0918,15,晴,乾燥,20180918
負傷,神戸市須磨区,0918,18,晴,乾燥,20180918
負傷,神戸市須磨区,0918,18,曇,乾燥,20180918
負傷,神戸市西区,0918,12,曇,乾燥,20180918
負傷,神戸市西区,0918,11,晴,乾燥,20180918
負傷,神戸市西区,0918,17,曇,乾燥,20180918
負傷,神戸市西区,0918,19,晴,乾燥,20180918
負傷,神戸市西区,0918,18,曇,乾燥,20180918
負傷,神戸市中央区,0919,16,晴,乾燥,20180919
負傷,神戸市中央区,0919,17,晴,乾燥,20180919
負傷,神戸市中央区,0919,16,晴,乾燥,20180919
負傷,神戸市中央区,0919,13,晴,乾燥,20180919
負傷,神戸市東灘区,0919,14,晴,乾燥,20180919
負傷,神戸市東灘区,0919,14,晴,乾燥,20180919
負傷,神戸市兵庫区,0919,7,晴,乾燥,20180919
負傷,神戸市兵庫区,0919,16,晴,乾燥,20180919
負傷,神戸市北区,0919,14,晴,乾燥,20180919
負傷,神戸市北区,0919,7,晴,乾燥,20180919
負傷,神戸市北区,0919,14,晴,乾燥,20180919
負傷,神戸市長田区,0919,6,晴,乾燥,20180919
負傷,神戸市須磨区,0919,16,晴,乾燥,20180919
負傷,神戸市垂水区,0919,3,晴,乾燥,20180919
負傷,神戸市垂水区,0919,15,晴,乾燥,20180919
負傷,神戸市垂水区,0919,18,晴,乾燥,20180919
負傷,神戸市垂水区,0919,19,晴,乾燥,20180919
負傷,神戸市西区,0919,6,晴,乾燥,20180919
負傷,神戸市西区,0919,12,晴,乾燥,20180919
負傷,神戸市西区,0919,16,晴,乾燥,20180919
負傷,神戸市中央区,0920,0,晴,乾燥,20180920
負傷,神戸市中央区,0920,7,曇,乾燥,20180920
負傷,神戸市東灘区,0920,10,雨,湿潤,20180920
負傷,神戸市東灘区,0920,17,雨,湿潤,20180920
負傷,神戸市東灘区,0920,21,雨,湿潤,20180920
負傷,神戸市灘区,0920,9,雨,湿潤,20180920
負傷,神戸市灘区,0920,13,雨,湿潤,20180920
負傷,神戸市灘区,0920,17,雨,湿潤,20180920
負傷,神戸市兵庫区,0920,10,雨,湿潤,20180920
負傷,神戸市兵庫区,0920,15,雨,湿潤,20180920
負傷,神戸市兵庫区,0920,17,晴,乾燥,20180920
負傷,神戸市長田区,0920,8,雨,湿潤,20180920
負傷,神戸市垂水区,0920,12,雨,湿潤,20180920
負傷,神戸市垂水区,0920,9,雨,湿潤,20180920
負傷,神戸市垂水区,0920,13,雨,湿潤,20180920
負傷,神戸市垂水区,0920,16,雨,湿潤,20180920
負傷,神戸市垂水区,0920,23,雨,湿潤,20180920
負傷,神戸市垂水区,0920,20,曇,湿潤,20180920
負傷,神戸市垂水区,0920,20,雨,湿潤,20180920
負傷,神戸市西区,0920,9,雨,湿潤,20180920
負傷,神戸市西区,0920,17,雨,湿潤,20180920
負傷,神戸市西区,0920,17,雨,湿潤,20180920
負傷,神戸市西区,0920,19,雨,湿潤,20180920
負傷,神戸市中央区,0921,7,曇,湿潤,20180921
負傷,神戸市中央区,0921,8,曇,乾燥,20180921
負傷,神戸市東灘区,0921,7,曇,湿潤,20180921
負傷,神戸市東灘区,0921,17,雨,湿潤,20180921
負傷,神戸市東灘区,0921,17,雨,湿潤,20180921
負傷,神戸市東灘区,0921,18,曇,乾燥,20180921
負傷,神戸市東灘区,0921,7,雨,湿潤,20180921
負傷,神戸市兵庫区,0921,9,雨,湿潤,20180921
負傷,神戸市北区,0921,17,雨,湿潤,20180921
負傷,神戸市北区,0921,17,雨,湿潤,20180921
負傷,神戸市長田区,0921,14,曇,乾燥,20180921
負傷,神戸市長田区,0921,19,曇,乾燥,20180921
負傷,神戸市須磨区,0921,8,曇,湿潤,20180921
負傷,神戸市垂水区,0921,13,晴,乾燥,20180921
負傷,神戸市垂水区,0921,18,晴,乾燥,20180921
負傷,神戸市垂水区,0921,6,雨,湿潤,20180921
負傷,神戸市西区,0921,6,雨,湿潤,20180921
負傷,神戸市西区,0921,11,曇,湿潤,20180921
負傷,神戸市西区,0921,16,雨,湿潤,20180921
負傷,神戸市西区,0921,16,曇,乾燥,20180921
負傷,神戸市西区,0921,17,曇,湿潤,20180921
負傷,神戸市西区,0921,8,雨,湿潤,20180921
負傷,神戸市中央区,0922,17,晴,乾燥,20180922
負傷,神戸市東灘区,0922,9,曇,乾燥,20180922
負傷,神戸市東灘区,0922,7,雨,湿潤,20180922
負傷,神戸市灘区,0922,4,雨,湿潤,20180922
負傷,神戸市灘区,0922,20,晴,乾燥,20180922
負傷,神戸市灘区,0922,12,曇,乾燥,20180922
負傷,神戸市兵庫区,0922,18,晴,乾燥,20180922
負傷,神戸市兵庫区,0922,11,晴,乾燥,20180922
負傷,神戸市北区,0922,17,晴,乾燥,20180922
負傷,神戸市長田区,0922,2,雨,湿潤,20180922
負傷,神戸市須磨区,0922,11,曇,乾燥,20180922
負傷,神戸市須磨区,0922,19,曇,乾燥,20180922
負傷,神戸市須磨区,0922,10,曇,乾燥,20180922
負傷,神戸市須磨区,0922,10,晴,乾燥,20180922
負傷,神戸市垂水区,0922,9,晴,乾燥,20180922
負傷,神戸市垂水区,0922,12,晴,乾燥,20180922
負傷,神戸市垂水区,0922,20,晴,乾燥,20180922
負傷,神戸市西区,0922,15,曇,乾燥,20180922
負傷,神戸市西区,0922,18,晴,乾燥,20180922
負傷,神戸市西区,0922,14,曇,乾燥,20180922
負傷,神戸市中央区,0923,19,晴,乾燥,20180923
負傷,神戸市中央区,0923,16,晴,乾燥,20180923
負傷,神戸市東灘区,0923,12,曇,乾燥,20180923
負傷,神戸市東灘区,0923,17,晴,乾燥,20180923
負傷,神戸市兵庫区,0923,9,晴,乾燥,20180923
負傷,神戸市北区,0923,19,晴,乾燥,20180923
負傷,神戸市北区,0923,7,晴,乾燥,20180923
負傷,神戸市長田区,0923,9,晴,乾燥,20180923
負傷,神戸市長田区,0923,10,晴,乾燥,20180923
負傷,神戸市垂水区,0923,13,晴,乾燥,20180923
負傷,神戸市垂水区,0923,17,晴,乾燥,20180923
負傷,神戸市西区,0923,3,晴,乾燥,20180923
負傷,神戸市西区,0923,8,晴,乾燥,20180923
負傷,神戸市中央区,0924,11,晴,乾燥,20180924
負傷,神戸市中央区,0924,18,晴,乾燥,20180924
負傷,神戸市中央区,0924,21,曇,乾燥,20180924
負傷,神戸市東灘区,0924,14,曇,乾燥,20180924
負傷,神戸市東灘区,0924,15,曇,乾燥,20180924
負傷,神戸市須磨区,0924,12,曇,乾燥,20180924
負傷,神戸市垂水区,0924,15,晴,乾燥,20180924
負傷,神戸市垂水区,0924,17,晴,乾燥,20180924
負傷,神戸市西区,0924,13,曇,乾燥,20180924
負傷,神戸市西区,0924,14,曇,乾燥,20180924
負傷,神戸市中央区,0925,7,雨,湿潤,20180925
負傷,神戸市中央区,0925,8,晴,乾燥,20180925
負傷,神戸市中央区,0925,9,曇,乾燥,20180925
負傷,神戸市東灘区,0925,10,曇,乾燥,20180925
負傷,神戸市灘区,0925,19,晴,乾燥,20180925
負傷,神戸市北区,0925,17,晴,乾燥,20180925
負傷,神戸市須磨区,0925,15,曇,乾燥,20180925
負傷,神戸市垂水区,0925,13,曇,乾燥,20180925
負傷,神戸市垂水区,0925,14,曇,乾燥,20180925
負傷,神戸市中央区,0926,17,雨,湿潤,20180926
負傷,神戸市中央区,0926,0,晴,乾燥,20180926
負傷,神戸市中央区,0926,8,晴,乾燥,20180926
負傷,神戸市中央区,0926,19,雨,湿潤,20180926
負傷,神戸市中央区,0926,7,晴,乾燥,20180926
負傷,神戸市東灘区,0926,8,晴,乾燥,20180926
負傷,神戸市東灘区,0926,0,曇,乾燥,20180926
負傷,神戸市東灘区,0926,17,雨,湿潤,20180926
負傷,神戸市東灘区,0926,18,雨,湿潤,20180926
負傷,神戸市灘区,0926,21,雨,湿潤,20180926
負傷,神戸市灘区,0926,5,晴,乾燥,20180926
負傷,神戸市灘区,0926,16,雨,湿潤,20180926
負傷,神戸市兵庫区,0926,21,雨,湿潤,20180926
負傷,神戸市北区,0926,16,雨,湿潤,20180926
負傷,神戸市長田区,0926,10,曇,乾燥,20180926
負傷,神戸市長田区,0926,12,曇,乾燥,20180926
負傷,神戸市長田区,0926,22,雨,湿潤,20180926
負傷,神戸市須磨区,0926,8,晴,乾燥,20180926
負傷,神戸市須磨区,0926,7,晴,乾燥,20180926
負傷,神戸市垂水区,0926,19,雨,湿潤,20180926
負傷,神戸市垂水区,0926,10,晴,乾燥,20180926
負傷,神戸市垂水区,0926,15,晴,乾燥,20180926
負傷,神戸市垂水区,0926,17,雨,湿潤,20180926
負傷,神戸市垂水区,0926,17,雨,湿潤,20180926
負傷,神戸市西区,0926,8,曇,乾燥,20180926
負傷,神戸市西区,0926,12,曇,乾燥,20180926
負傷,神戸市西区,0926,17,曇,乾燥,20180926
負傷,神戸市西区,0926,22,雨,湿潤,20180926
負傷,神戸市東灘区,0927,11,曇,乾燥,20180927
負傷,神戸市東灘区,0927,14,曇,乾燥,20180927
負傷,神戸市灘区,0927,15,曇,湿潤,20180927
負傷,神戸市灘区,0927,18,曇,乾燥,20180927
負傷,神戸市北区,0927,18,晴,乾燥,20180927
負傷,神戸市長田区,0927,16,曇,乾燥,20180927
負傷,神戸市長田区,0927,16,曇,乾燥,20180927
負傷,神戸市長田区,0927,19,曇,乾燥,20180927
負傷,神戸市長田区,0927,0,雨,湿潤,20180927
負傷,神戸市須磨区,0927,4,雨,湿潤,20180927
負傷,神戸市須磨区,0927,3,雨,湿潤,20180927
負傷,神戸市垂水区,0927,7,曇,湿潤,20180927
負傷,神戸市垂水区,0927,14,曇,乾燥,20180927
負傷,神戸市垂水区,0927,15,雨,湿潤,20180927
負傷,神戸市西区,0927,11,曇,乾燥,20180927
負傷,神戸市西区,0927,17,曇,乾燥,20180927
負傷,神戸市西区,0927,22,曇,乾燥,20180927
負傷,神戸市西区,0927,17,晴,乾燥,20180927
負傷,神戸市中央区,0928,12,晴,乾燥,20180928
負傷,神戸市中央区,0928,20,晴,乾燥,20180928
負傷,神戸市中央区,0928,14,晴,乾燥,20180928
負傷,神戸市中央区,0928,13,晴,乾燥,20180928
負傷,神戸市中央区,0928,8,晴,乾燥,20180928
負傷,神戸市中央区,0928,6,晴,乾燥,20180928
負傷,神戸市灘区,0928,6,晴,乾燥,20180928
負傷,神戸市灘区,0928,9,晴,乾燥,20180928
負傷,神戸市灘区,0928,10,晴,乾燥,20180928
負傷,神戸市兵庫区,0928,16,晴,乾燥,20180928
負傷,神戸市北区,0928,15,晴,乾燥,20180928
負傷,神戸市北区,0928,19,晴,乾燥,20180928
負傷,神戸市北区,0928,18,晴,乾燥,20180928
負傷,神戸市北区,0928,10,晴,乾燥,20180928
負傷,神戸市長田区,0928,1,晴,乾燥,20180928
負傷,神戸市長田区,0928,8,晴,乾燥,20180928
負傷,神戸市長田区,0928,10,晴,乾燥,20180928
負傷,神戸市須磨区,0928,17,晴,乾燥,20180928
負傷,神戸市垂水区,0928,12,晴,乾燥,20180928
負傷,神戸市垂水区,0928,20,晴,乾燥,20180928
負傷,神戸市西区,0928,7,晴,乾燥,20180928
負傷,神戸市西区,0928,15,晴,乾燥,20180928
負傷,神戸市西区,0928,7,晴,乾燥,20180928
負傷,神戸市西区,0928,6,晴,乾燥,20180928
負傷,神戸市西区,0928,16,晴,乾燥,20180928
負傷,神戸市西区,0928,12,晴,乾燥,20180928
負傷,神戸市西区,0928,12,晴,乾燥,20180928
負傷,神戸市西区,0928,16,晴,乾燥,20180928
負傷,神戸市中央区,0929,9,雨,湿潤,20180929
負傷,神戸市東灘区,0929,18,曇,湿潤,20180929
負傷,神戸市灘区,0929,9,雨,湿潤,20180929
負傷,神戸市兵庫区,0929,8,雨,湿潤,20180929
負傷,神戸市兵庫区,0929,15,雨,湿潤,20180929
負傷,神戸市兵庫区,0929,16,雨,湿潤,20180929
負傷,神戸市兵庫区,0929,7,晴,乾燥,20180929
負傷,神戸市北区,0929,7,雨,湿潤,20180929
負傷,神戸市北区,0929,9,雨,湿潤,20180929
負傷,神戸市須磨区,0929,3,雨,湿潤,20180929
負傷,神戸市垂水区,0929,0,曇,乾燥,20180929
負傷,神戸市垂水区,0929,9,雨,湿潤,20180929
負傷,神戸市垂水区,0929,22,雨,湿潤,20180929
負傷,神戸市垂水区,0929,19,雨,湿潤,20180929
負傷,神戸市垂水区,0929,10,曇,乾燥,20180929
負傷,神戸市西区,0929,10,雨,湿潤,20180929
負傷,神戸市西区,0929,11,雨,湿潤,20180929
負傷,神戸市中央区,0930,2,曇,湿潤,20180930
負傷,神戸市灘区,0930,20,雨,湿潤,20180930
負傷,神戸市北区,0930,10,雨,湿潤,20180930
負傷,神戸市須磨区,0930,10,曇,乾燥,20180930
負傷,神戸市西区,0930,11,曇,湿潤,20180930
負傷,神戸市西区,0930,13,雨,湿潤,20180930
負傷,神戸市中央区,1001,10,晴,湿潤,20181001
負傷,神戸市中央区,1001,16,晴,乾燥,20181001
負傷,神戸市中央区,1001,20,晴,乾燥,20181001
負傷,神戸市東灘区,1001,10,晴,乾燥,20181001
負傷,神戸市東灘区,1001,14,晴,乾燥,20181001
負傷,神戸市東灘区,1001,18,晴,乾燥,20181001
負傷,神戸市灘区,1001,7,晴,乾燥,20181001
負傷,神戸市北区,1001,14,晴,乾燥,20181001
負傷,神戸市北区,1001,18,晴,乾燥,20181001
負傷,神戸市北区,1001,7,晴,乾燥,20181001
負傷,神戸市長田区,1001,10,晴,乾燥,20181001
負傷,神戸市長田区,1001,18,晴,乾燥,20181001
負傷,神戸市須磨区,1001,11,晴,乾燥,20181001
負傷,神戸市西区,1001,7,晴,乾燥,20181001
負傷,神戸市西区,1001,12,晴,乾燥,20181001
負傷,神戸市西区,1001,7,晴,乾燥,20181001
負傷,神戸市中央区,1002,18,晴,乾燥,20181002
負傷,神戸市東灘区,1002,7,晴,乾燥,20181002
負傷,神戸市東灘区,1002,8,晴,乾燥,20181002
負傷,神戸市灘区,1002,15,晴,乾燥,20181002
負傷,神戸市灘区,1002,18,晴,乾燥,20181002
負傷,神戸市兵庫区,1002,14,晴,乾燥,20181002
負傷,神戸市兵庫区,1002,20,晴,乾燥,20181002
負傷,神戸市北区,1002,18,晴,乾燥,20181002
負傷,神戸市北区,1002,8,曇,乾燥,20181002
負傷,神戸市北区,1002,18,晴,乾燥,20181002
負傷,神戸市北区,1002,0,晴,乾燥,20181002
負傷,神戸市長田区,1002,9,晴,乾燥,20181002
負傷,神戸市長田区,1002,13,晴,乾燥,20181002
負傷,神戸市須磨区,1002,7,晴,乾燥,20181002
負傷,神戸市須磨区,1002,14,晴,乾燥,20181002
負傷,神戸市須磨区,1002,15,晴,乾燥,20181002
負傷,神戸市垂水区,1002,6,晴,乾燥,20181002
負傷,神戸市西区,1002,13,晴,乾燥,20181002
負傷,神戸市西区,1002,18,晴,乾燥,20181002
負傷,神戸市西区,1002,20,晴,乾燥,20181002
負傷,神戸市中央区,1003,11,晴,乾燥,20181003
負傷,神戸市東灘区,1003,14,晴,乾燥,20181003
負傷,神戸市東灘区,1003,17,晴,乾燥,20181003
負傷,神戸市東灘区,1003,7,晴,乾燥,20181003
負傷,神戸市灘区,1003,17,晴,乾燥,20181003
負傷,神戸市灘区,1003,17,晴,乾燥,20181003
負傷,神戸市灘区,1003,17,晴,乾燥,20181003
負傷,神戸市北区,1003,6,晴,乾燥,20181003
負傷,神戸市北区,1003,7,晴,乾燥,20181003
負傷,神戸市北区,1003,10,晴,乾燥,20181003
負傷,神戸市長田区,1003,19,晴,乾燥,20181003
負傷,神戸市長田区,1003,14,晴,乾燥,20181003
負傷,神戸市須磨区,1003,22,晴,乾燥,20181003
負傷,神戸市西区,1003,7,晴,乾燥,20181003
負傷,神戸市西区,1003,18,晴,乾燥,20181003
負傷,神戸市西区,1003,13,晴,乾燥,20181003
負傷,神戸市東灘区,1004,13,曇,乾燥,20181004
負傷,神戸市灘区,1004,11,雨,湿潤,20181004
負傷,神戸市灘区,1004,8,晴,乾燥,20181004
負傷,神戸市北区,1004,15,曇,乾燥,20181004
負傷,神戸市長田区,1004,6,曇,乾燥,20181004
負傷,神戸市西区,1004,7,曇,乾燥,20181004
負傷,神戸市西区,1004,9,曇,乾燥,20181004
負傷,神戸市西区,1004,19,曇,湿潤,20181004
負傷,神戸市中央区,1005,16,晴,乾燥,20181005
負傷,神戸市中央区,1005,16,晴,乾燥,20181005
負傷,神戸市中央区,1005,10,晴,乾燥,20181005
負傷,神戸市中央区,1005,18,曇,乾燥,20181005
負傷,神戸市中央区,1005,17,曇,乾燥,20181005
負傷,神戸市東灘区,1005,14,曇,乾燥,20181005
負傷,神戸市灘区,1005,9,晴,乾燥,20181005
負傷,神戸市灘区,1005,13,晴,乾燥,20181005
負傷,神戸市灘区,1005,15,晴,乾燥,20181005
負傷,神戸市北区,1005,13,晴,乾燥,20181005
負傷,神戸市北区,1005,17,晴,乾燥,20181005
負傷,神戸市長田区,1005,12,晴,乾燥,20181005
負傷,神戸市長田区,1005,16,晴,乾燥,20181005
負傷,神戸市須磨区,1005,13,晴,乾燥,20181005
負傷,神戸市垂水区,1005,10,晴,乾燥,20181005
負傷,神戸市垂水区,1005,12,晴,乾燥,20181005
負傷,神戸市垂水区,1005,16,晴,乾燥,20181005
負傷,神戸市垂水区,1005,10,晴,乾燥,20181005
負傷,神戸市垂水区,1005,11,晴,乾燥,20181005
負傷,神戸市西区,1005,18,晴,乾燥,20181005
負傷,神戸市西区,1005,19,晴,乾燥,20181005
負傷,神戸市西区,1005,17,晴,乾燥,20181005
負傷,神戸市中央区,1006,1,晴,乾燥,20181006
負傷,神戸市中央区,1006,9,雨,湿潤,20181006
負傷,神戸市中央区,1006,15,晴,乾燥,20181006
負傷,神戸市中央区,1006,7,雨,湿潤,20181006
負傷,神戸市東灘区,1006,11,晴,乾燥,20181006
負傷,神戸市東灘区,1006,10,晴,乾燥,20181006
負傷,神戸市灘区,1006,15,曇,乾燥,20181006
負傷,神戸市兵庫区,1006,2,晴,乾燥,20181006
負傷,神戸市兵庫区,1006,14,晴,乾燥,20181006
負傷,神戸市兵庫区,1006,17,晴,乾燥,20181006
負傷,神戸市兵庫区,1006,19,晴,乾燥,20181006
負傷,神戸市兵庫区,1006,13,曇,乾燥,20181006
負傷,神戸市長田区,1006,14,曇,乾燥,20181006
負傷,神戸市須磨区,1006,12,晴,乾燥,20181006
負傷,神戸市須磨区,1006,15,曇,乾燥,20181006
負傷,神戸市垂水区,1006,5,曇,乾燥,20181006
負傷,神戸市垂水区,1006,9,曇,湿潤,20181006
負傷,神戸市垂水区,1006,11,曇,乾燥,20181006
負傷,神戸市垂水区,1006,11,晴,乾燥,20181006
負傷,神戸市垂水区,1006,15,曇,乾燥,20181006
負傷,神戸市垂水区,1006,15,晴,乾燥,20181006
負傷,神戸市垂水区,1006,16,晴,乾燥,20181006
負傷,神戸市垂水区,1006,8,晴,湿潤,20181006
負傷,神戸市西区,1006,15,晴,乾燥,20181006
負傷,神戸市中央区,1007,15,晴,乾燥,20181007
負傷,神戸市東灘区,1007,8,晴,乾燥,20181007
負傷,神戸市東灘区,1007,11,晴,乾燥,20181007
負傷,神戸市東灘区,1007,15,晴,乾燥,20181007
負傷,神戸市兵庫区,1007,13,晴,乾燥,20181007
負傷,神戸市北区,1007,6,晴,乾燥,20181007
負傷,神戸市北区,1007,18,晴,乾燥,20181007
負傷,神戸市長田区,1007,10,曇,乾燥,20181007
負傷,神戸市須磨区,1007,21,晴,乾燥,20181007
負傷,神戸市須磨区,1007,8,晴,乾燥,20181007
負傷,神戸市垂水区,1007,13,晴,乾燥,20181007
負傷,神戸市西区,1007,13,晴,乾燥,20181007
負傷,神戸市西区,1007,20,晴,乾燥,20181007
負傷,神戸市中央区,1008,14,晴,乾燥,20181008
負傷,神戸市中央区,1008,10,晴,乾燥,20181008
負傷,神戸市中央区,1008,22,晴,乾燥,20181008
負傷,神戸市中央区,1008,16,晴,乾燥,20181008
負傷,神戸市中央区,1008,20,晴,乾燥,20181008
負傷,神戸市東灘区,1008,12,晴,乾燥,20181008
負傷,神戸市灘区,1008,10,晴,乾燥,20181008
死亡,神戸市兵庫区,1008,10,晴,乾燥,20181008
負傷,神戸市兵庫区,1008,17,晴,乾燥,20181008
負傷,神戸市兵庫区,1008,11,晴,乾燥,20181008
負傷,神戸市兵庫区,1008,17,晴,乾燥,20181008
負傷,神戸市兵庫区,1008,20,晴,乾燥,20181008
負傷,神戸市北区,1008,18,晴,乾燥,20181008
負傷,神戸市北区,1008,15,晴,乾燥,20181008
負傷,神戸市長田区,1008,15,晴,乾燥,20181008
負傷,神戸市西区,1008,17,晴,乾燥,20181008
負傷,神戸市西区,1008,17,晴,乾燥,20181008
負傷,神戸市西区,1008,14,晴,乾燥,20181008
負傷,神戸市中央区,1009,20,晴,乾燥,20181009
負傷,神戸市東灘区,1009,20,晴,乾燥,20181009
負傷,神戸市東灘区,1009,8,晴,乾燥,20181009
負傷,神戸市東灘区,1009,15,晴,乾燥,20181009
負傷,神戸市灘区,1009,13,晴,乾燥,20181009
負傷,神戸市灘区,1009,11,晴,乾燥,20181009
負傷,神戸市兵庫区,1009,11,晴,乾燥,20181009
負傷,神戸市北区,1009,10,晴,乾燥,20181009
負傷,神戸市北区,1009,20,晴,乾燥,20181009
負傷,神戸市北区,1009,15,晴,乾燥,20181009
負傷,神戸市須磨区,1009,7,晴,乾燥,20181009
負傷,神戸市垂水区,1009,15,曇,乾燥,20181009
負傷,神戸市西区,1009,8,晴,乾燥,20181009
負傷,神戸市西区,1009,17,晴,乾燥,20181009
負傷,神戸市西区,1009,19,晴,乾燥,20181009
負傷,神戸市西区,1009,18,晴,乾燥,20181009
負傷,神戸市中央区,1010,21,雨,湿潤,20181010
負傷,神戸市灘区,1010,13,晴,湿潤,20181010
負傷,神戸市灘区,1010,16,曇,湿潤,20181010
負傷,神戸市兵庫区,1010,19,雨,湿潤,20181010
負傷,神戸市兵庫区,1010,22,雨,湿潤,20181010
負傷,神戸市北区,1010,10,曇,乾燥,20181010
負傷,神戸市長田区,1010,11,雨,湿潤,20181010
負傷,神戸市長田区,1010,15,曇,湿潤,20181010
負傷,神戸市須磨区,1010,17,晴,乾燥,20181010
負傷,神戸市須磨区,1010,18,晴,乾燥,20181010
負傷,神戸市垂水区,1010,12,雨,湿潤,20181010
負傷,神戸市垂水区,1010,17,雨,湿潤,20181010
負傷,神戸市垂水区,1010,19,雨,湿潤,20181010
負傷,神戸市西区,1010,8,曇,湿潤,20181010
負傷,神戸市西区,1010,8,曇,湿潤,20181010
負傷,神戸市西区,1010,8,曇,湿潤,20181010
死亡,神戸市西区,1010,15,曇,乾燥,20181010
負傷,神戸市西区,1010,18,曇,湿潤,20181010
負傷,神戸市西区,1010,18,雨,湿潤,20181010
負傷,神戸市西区,1010,16,曇,乾燥,20181010
負傷,神戸市中央区,1011,2,雨,湿潤,20181011
負傷,神戸市中央区,1011,14,雨,湿潤,20181011
負傷,神戸市中央区,1011,20,曇,乾燥,20181011
負傷,神戸市東灘区,1011,8,雨,湿潤,20181011
負傷,神戸市東灘区,1011,9,雨,湿潤,20181011
負傷,神戸市東灘区,1011,19,雨,湿潤,20181011
負傷,神戸市灘区,1011,11,曇,湿潤,20181011
負傷,神戸市灘区,1011,16,雨,湿潤,20181011
負傷,神戸市兵庫区,1011,10,雨,湿潤,20181011
負傷,神戸市兵庫区,1011,17,曇,乾燥,20181011
負傷,神戸市兵庫区,1011,20,曇,乾燥,20181011
負傷,神戸市北区,1011,7,雨,湿潤,20181011
負傷,神戸市北区,1011,7,雨,湿潤,20181011
負傷,神戸市北区,1011,5,雨,湿潤,20181011
負傷,神戸市北区,1011,6,雨,湿潤,20181011
負傷,神戸市北区,1011,18,雨,湿潤,20181011
負傷,神戸市北区,1011,16,雨,湿潤,20181011
負傷,神戸市長田区,1011,17,曇,乾燥,20181011
負傷,神戸市須磨区,1011,8,雨,湿潤,20181011
負傷,神戸市垂水区,1011,7,雨,湿潤,20181011
負傷,神戸市垂水区,1011,11,曇,乾燥,20181011
負傷,神戸市垂水区,1011,14,曇,湿潤,20181011
負傷,神戸市西区,1011,7,雨,湿潤,20181011
負傷,神戸市西区,1011,18,雨,湿潤,20181011
負傷,神戸市西区,1011,2,曇,湿潤,20181011
負傷,神戸市中央区,1012,22,晴,乾燥,20181012
負傷,神戸市東灘区,1012,16,晴,乾燥,20181012
負傷,神戸市東灘区,1012,7,曇,乾燥,20181012
負傷,神戸市東灘区,1012,10,曇,乾燥,20181012
負傷,神戸市東灘区,1012,22,晴,乾燥,20181012
負傷,神戸市灘区,1012,8,晴,乾燥,20181012
負傷,神戸市灘区,1012,13,晴,乾燥,20181012
負傷,神戸市灘区,1012,14,晴,乾燥,20181012
負傷,神戸市兵庫区,1012,11,晴,乾燥,20181012
負傷,神戸市北区,1012,8,晴,乾燥,20181012
負傷,神戸市北区,1012,9,晴,乾燥,20181012
負傷,神戸市北区,1012,11,曇,乾燥,20181012
負傷,神戸市北区,1012,18,晴,乾燥,20181012
負傷,神戸市長田区,1012,21,晴,乾燥,20181012
負傷,神戸市須磨区,1012,13,晴,乾燥,20181012
負傷,神戸市須磨区,1012,19,晴,乾燥,20181012
負傷,神戸市垂水区,1012,18,曇,乾燥,20181012
負傷,神戸市垂水区,1012,19,曇,乾燥,20181012
負傷,神戸市垂水区,1012,22,曇,乾燥,20181012
負傷,神戸市中央区,1013,17,晴,乾燥,20181013
負傷,神戸市中央区,1013,18,晴,乾燥,20181013
負傷,神戸市中央区,1013,18,晴,乾燥,20181013
負傷,神戸市中央区,1013,2,晴,乾燥,20181013
負傷,神戸市中央区,1013,17,晴,乾燥,20181013
負傷,神戸市東灘区,1013,13,晴,乾燥,20181013
負傷,神戸市兵庫区,1013,20,晴,乾燥,20181013
負傷,神戸市北区,1013,16,晴,乾燥,20181013
負傷,神戸市北区,1013,20,晴,乾燥,20181013
負傷,神戸市北区,1013,18,晴,乾燥,20181013
負傷,神戸市須磨区,1013,9,晴,乾燥,20181013
負傷,神戸市須磨区,1013,21,晴,乾燥,20181013
負傷,神戸市垂水区,1013,1,曇,乾燥,20181013
負傷,神戸市西区,1013,9,晴,乾燥,20181013
負傷,神戸市西区,1013,14,晴,乾燥,20181013
負傷,神戸市西区,1013,17,晴,乾燥,20181013
負傷,神戸市西区,1013,13,晴,乾燥,20181013
負傷,神戸市中央区,1014,21,晴,乾燥,20181014
負傷,神戸市兵庫区,1014,8,晴,乾燥,20181014
負傷,神戸市兵庫区,1014,18,晴,乾燥,20181014
負傷,神戸市北区,1014,12,晴,乾燥,20181014
負傷,神戸市長田区,1014,11,晴,乾燥,20181014
負傷,神戸市長田区,1014,19,晴,乾燥,20181014
負傷,神戸市須磨区,1014,15,晴,乾燥,20181014
負傷,神戸市西区,1014,4,晴,乾燥,20181014
負傷,神戸市西区,1014,10,晴,乾燥,20181014
負傷,神戸市西区,1014,15,晴,乾燥,20181014
負傷,神戸市西区,1014,17,晴,乾燥,20181014
負傷,神戸市中央区,1015,17,晴,乾燥,20181015
負傷,神戸市中央区,1015,18,晴,乾燥,20181015
負傷,神戸市中央区,1015,7,晴,乾燥,20181015
負傷,神戸市東灘区,1015,17,晴,乾燥,20181015
負傷,神戸市東灘区,1015,15,晴,乾燥,20181015
負傷,神戸市灘区,1015,9,晴,乾燥,20181015
負傷,神戸市兵庫区,1015,19,晴,乾燥,20181015
負傷,神戸市北区,1015,23,晴,乾燥,20181015
負傷,神戸市北区,1015,11,晴,乾燥,20181015
負傷,神戸市北区,1015,21,晴,乾燥,20181015
負傷,神戸市長田区,1015,9,晴,乾燥,20181015
